Selected_Features,accuracy,weighted_accuracy,accuracy_home,accuracy_draw,accuracy_away,macro_avg_recall,micro_avg_recall,weighted_recall,recall_home,recall_draw,recall_away,macro_avg_precision,micro_avg_precision,weighted_precision,precision_home,precision_draw,precision_away,macro_avg_f_mesure,micro_avg_f_mesure,weighted_f_mesure,f_mesure_home,f_mesure_draw,f_mesure_away,log_loss,loss_home,loss_draw,loss_away,mse,mse_home,mse_draw,mse_away,classwise_ECE,ECE_home,ECE_draw,ECE_away
home_league_ESP-La Liga,0.521190261496844,0.6685789926017233,0.6090171325518485,0.7296663660955816,0.7036970243462579,0.453932807821563,0.521190261496844,0.521190261496844,0.8143496036560801,0.01265204678362573,0.534796773024983,0.3979622271313918,0.521190261496844,0.4268141613163904,0.5341857275946014,0.16047008547008548,0.4992308683294885,0.394265530446391,0.7051833006895768,0.44350717588426525,0.6448932803844547,0.023134159868853747,0.5147691510858646,0.9848168637636352,0.3094233072709793,0.36263853014134756,0.31275502635130825,0.19554801063966606,0.21298327023778268,0.19237769238442767,0.18128306929678778,0.031647871457022435,0.030543345821734326,0.03247724618928775,0.03192302236004523
away_league_ESP-La Liga,0.5233543733092876,0.6697930938033843,0.6090171325518485,0.7309287646528404,0.7067628494138863,0.4558457613111102,0.5233543733092876,0.5233543733092876,0.818904156266522,0.014662280701754385,0.533970846965054,0.40871861165674817,0.5233543733092876,0.43544383793555763,0.5339537399789969,0.18755555555555553,0.504646539435692,0.39674241161860013,0.7090107163230814,0.4456926331349858,0.6461583837787318,0.02686847459685991,0.517200376480209,0.985422595886303,0.30817793104343033,0.36368831117283434,0.3135563536700383,0.19564044815865375,0.21322441437705403,0.19252248641746145,0.18117444368144578,0.030831531361967833,0.028040799798572973,0.030415775303531494,0.03403801898379904
away_build_up_dribbling_Lots,0.5238954012623986,0.6701602837998148,0.6093778178539225,0.7311091073038773,0.7073038773669973,0.4563420207078724,0.5238954012623986,0.5238954012623986,0.8193065707534435,0.014662280701754385,0.5350572106684192,0.4100691001714865,0.5238954012623986,0.4366096196505892,0.5342374273486167,0.19055555555555553,0.5054143176102872,0.3971610925501085,0.7100102690698603,0.44612938751842135,0.6464886191266047,0.026902662631047947,0.518091995892673,0.9854240515269899,0.30813044513220295,0.3638247841698249,0.313468822224962,0.19564083189594345,0.21322033014805725,0.19252839224887258,0.1811737732909005,0.031063792776476036,0.028266619997967046,0.03156170033849861,0.03336305799296245
home_defence_aggression_Double,0.5222723174030659,0.6693088193085347,0.6095581605049594,0.7298467087466186,0.7051397655545536,0.45525541247811085,0.5222723174030659,0.5222723174030659,0.8148111554510553,0.015320175438596489,0.5356349065446808,0.40313348435995666,0.5222723174030659,0.43111356337917356,0.5345698746455871,0.1728893058161351,0.5019412726181478,0.396542659026828,0.7070321821777237,0.4454291406304157,0.6453026094782696,0.02779656797368187,0.5165287996285326,0.9865120843825649,0.30782859356747716,0.3664644002674607,0.3122190905476271,0.19588199280796992,0.21329847459081072,0.19281055731627306,0.18153694651682598,0.03071755903823432,0.027275570098181556,0.032389769863277705,0.032487337153243714
home_chance_creation_shooting_Lots,0.5228133453561767,0.6696147025606543,0.6095581605049595,0.7307484220018035,0.7053201082055905,0.45593678458132203,0.5228133453561767,0.5228133453561767,0.8144174546636537,0.012653508771929825,0.5407393903083825,0.40339733177835535,0.5228133453561767,0.4313060039607531,0.534572600040455,0.17345571095571094,0.5021636843389,0.39586277706121686,0.7080218750881359,0.4448956749288703,0.6451981788051698,0.023170480188664456,0.5192196721898162,0.9869483980594523,0.3080136700769853,0.3672485808222129,0.31168614716025417,0.19597947893061765,0.2133505328848459,0.19294440985072284,0.18164349405628424,0.030445838457757363,0.028490801532739675,0.0315935842692843,0.03125312957124811
away_international_prestige,0.521731289449955,0.6688443841314728,0.6086564472497746,0.7303877366997296,0.7044183949504058,0.4548910729132783,0.521731289449955,0.521731289449955,0.8127174680599399,0.01331140350877193,0.538644347171123,0.4026223232637129,0.521731289449955,0.43061231113654613,0.5339521043582495,0.17339637107078967,0.5005184943620998,0.3952202124050033,0.7060600315753394,0.4442014812008024,0.6442030110233644,0.024188990740984108,0.5172686354506613,0.9875885763553536,0.3075333815690605,0.3679317051950992,0.3121234895911936,0.19609444059133888,0.2134504574093227,0.19318178969541241,0.18165107466928151,0.030442532759882412,0.029344487188581746,0.031687739429101434,0.030295371661964048
home_international_prestige,0.5208295761947701,0.6684983343917013,0.6093778178539224,0.7314697926059512,0.7008115419296663,0.45518502994544063,0.5208295761947701,0.5208295761947701,0.8072056570363179,0.012087231968810914,0.5462622008311929,0.46686101436617317,0.5208295761947701,0.47746619791180284,0.5346724114863501,0.37007541478129713,0.4958352168308721,0.3949791499096117,0.7044540359554361,0.44370349431797373,0.6430639739430507,0.022614541964937115,0.5192589338208471,0.9883807985538965,0.30915657420796666,0.37097483110210516,0.3082493932438245,0.19622683384742168,0.2133654217155923,0.1933529015133413,0.1819621783133314,0.03221534914906836,0.02772497654506547,0.03530996720536179,0.03361110369677784
home_league_FRA-Ligue 1,0.5220919747520287,0.6679904803798091,0.6028854824165916,0.7323715058611361,0.70892696122633,0.453195500024177,0.5220919747520287,0.522091974752029,0.8222662598598367,0.008139863547758284,0.5291803766649361,0.429833988041566,0.5220919747520287,0.4491938940604422,0.5299286805203764,0.25007541478129713,0.5094978688230243,0.39141351138568287,0.7067266772022098,0.44097124606093085,0.643730521680712,0.015559922686350595,0.514950089789986,0.9891431064360692,0.30245391980862457,0.37385352227875507,0.3128356643486896,0.19635540297625684,0.21379186196793315,0.19359255689998073,0.18168179006085666,0.03272576275746903,0.03334639170542299,0.035633981038980064,0.029196915528004026
away_league_FRA-Ligue 1,0.5233543733092876,0.6692140133882871,0.606311992786294,0.7316501352569882,0.7087466185752931,0.45455628330918313,0.5233543733092876,0.5233543733092876,0.8221252051362835,0.008057017543859648,0.5334866272474061,0.39926076636043983,0.5233543733092876,0.4273653309929804,0.5322802131374027,0.1558823529411765,0.5096197330027405,0.392680104468614,0.7089765320992003,0.44235785157383783,0.6454971136653779,0.015309295674990417,0.5172339040654738,0.9895919387203389,0.3028729794135422,0.37414966327395305,0.3125692960328437,0.1964596919237572,0.21400538028564134,0.19364009646925648,0.18173359901637381,0.032071071214652476,0.03164810521663031,0.036345367553435745,0.028219740873891386
home_league_GER-Bundesliga,0.5233543733092876,0.6691915721927568,0.606311992786294,0.7320108205590622,0.7083859332732191,0.45451050103071805,0.5233543733092876,0.5233543733092876,0.8225615438745738,0.00879775828460039,0.5321722009329798,0.46560976963206435,0.5233543733092876,0.47580090526363267,0.5323326149756343,0.3558823529411765,0.5086143409793823,0.3928620781497744,0.708999623856774,0.44248385499508985,0.645677262680749,0.016785310435138017,0.5161236613334361,0.9895858667340992,0.30282356920406145,0.3741268750803125,0.3126354224497254,0.19645978409232215,0.21400237134452377,0.19364769590070913,0.18172928503173352,0.03188178977413042,0.0315266969426892,0.035895422164805096,0.028223250214896974
away_league_GER-Bundesliga,0.5226330027051398,0.6686952640133477,0.605590622182146,0.7316501352569883,0.7080252479711452,0.45378692633532997,0.5226330027051398,0.5226330027051398,0.821772586170176,0.008057017543859648,0.5315311752919541,0.39784937113651925,0.5226330027051398,0.4261329391713815,0.5317702692174534,0.15392156862745096,0.5078562755646534,0.3919410207231252,0.707682380229586,0.44166868181176244,0.6450321739838777,0.015297685992515233,0.5154932021929828,0.9896186480930194,0.30292864421345006,0.3741699184749603,0.31252008540460896,0.19646456085597014,0.2140077004833131,0.1936434372951057,0.18174254478949153,0.0320469032387189,0.03145668544434459,0.03625645292517724,0.028427571346634865
